Record_ID,Article_Link,Theme,Tone
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_1281_MANUFACTURING,2488","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_1281_MANUFACTURING,3784","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"ECON_ENTREPRENEURSHIP,2257","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_678_DIGITAL_GOVERNMENT,462","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_2944_SERVERS,462","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_671_STORAGE_MANAGEMENT,462","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_667_ICT_INFRASTRUCTURE,462","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_672_NETWORK_MANAGEMENT,462","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,462","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"UNGP_FORESTS_RIVERS_OCEANS,712","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"EDUCATION,3671","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"SOC_POINTSOFINTEREST_UNIVERSITY,3671","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"TAX_FNCACT_INNOVATOR,63","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,"SOC_INNOVATION,63","3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917211500-33,http://www.prnewswire.com/news-releases/novolinc-launches-maxlinc-achieving-industry-leading-0-7-mmkw-thermal-resistance-for-multi-kilowatt-ai-chips-302882340.html,,"3.29861111111111,4.34027777777778,1.04166666666667,5.38194444444444,19.4444444444444,0.520833333333333,519"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"PERSECUTION,4395","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"DISCRIMINATION,4395","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_MILITARY_TITLE_OFFICERS,1518","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_MILITARY_TITLE_OFFICERS,3896","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_OFFICERS,1518","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_OFFICERS,3896","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_DIRECTOR,954","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_EXECUTIVE_DIRECTOR,954","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"MANMADE_DISASTER_IMPLIED,265","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"MANMADE_DISASTER_IMPLIED,522","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_IMMIGRANTS,1727","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_SHERIFF,1470","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_SHERIFF,1626","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_SHERIFF,2610","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_SHERIFF,2692","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"CRISISLEX_C07_SAFETY,1470","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"CRISISLEX_C07_SAFETY,1626","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"CRISISLEX_C07_SAFETY,2610","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"CRISISLEX_C07_SAFETY,2692","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_CRIMINAL,1347","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"SLFID_RULE_OF_LAW,4308","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"SECURITY_SERVICES,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"WB_696_PUBLIC_SECTOR_MANAGEMENT,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"WB_840_JUSTICE,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"WB_1920_FINANCIAL_SECTOR_DEVELOPMENT,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"WB_328_FINANCIAL_INTEGRITY,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"WB_1014_CRIMINAL_JUSTICE,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"WB_2082_LAW_ENFORCEMENT,1509","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"EPU_CATS_MIGRATION_FEAR_FEAR,3127","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_AGENT,592","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_AGENT,663","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_AGENT,860","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"TAX_FNCACT_AGENT,4663","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,257","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,496","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,586","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,1547","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,1675","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,1768","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,2016","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,2491","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,3427","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,3684","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,3887","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
20260917120000-543,https://www.butlereagle.com/20260916/nonprofit-claims-ice-agent-attempted-to-enter-cranberry-township-home/,"NATURAL_DISASTER_ICE,4033","-1.31061598951507,2.22804718217562,3.53866317169069,5.76671035386632,23.1979030144168,1.8348623853211,706"
